City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
339,buhe,CN,30.2876,112.2298,294.91,26,100,3.72,overcast clouds
340,jamsa,FI,61.8642,25.19,285.55,59,8,1.86,clear sky
341,camacupa,AO,-12.0167,17.4833,305.73,18,85,2.46,overcast clouds
342,kristiinankaupunki,FI,62.2743,21.376,285.53,88,82,4.52,broken clouds
343,norman wells,CA,65.282,-126.8329,277.17,81,100,8.23,overcast clouds
344,peniche,PT,39.3558,-9.3811,297.75,71,51,7.09,broken clouds
345,arlit,NE,18.7369,7.3853,313.24,11,88,1.41,overcast clouds
346,northam,GB,51.0333,-4.2167,291.14,69,5,5.68,clear sky
347,port lincoln,AU,-34.7333,135.8667,283.71,67,34,5.03,scattered clouds
348,camacha,PT,33.0833,-16.3333,295.83,64,75,5.14,broken clouds
349,lagos,NG,6.5833,3.75,303.33,75,100,2.43,light rain
350,kalmar,SE,56.6616,16.3616,289.11,59,40,2.57,scattered clouds
351,hay river,CA,60.8156,-115.7999,283.14,43,20,6.69,few clouds
352,beidao,CN,34.5686,105.8933,287.98,68,100,1.13,overcast clouds
353,alta floresta,BR,-9.8756,-56.0861,304.05,62,100,3.09,smoke
354,touros,BR,-5.1989,-35.4608,302.52,64,35,6.45,scattered clouds
355,oudtshoorn,ZA,-33.5907,22.2014,287.35,62,100,5.46,overcast clouds
356,aginskoye,RU,51.1,114.53,283.22,69,95,2.73,overcast clouds
357,kaniama,CD,-7.5667,24.1833,304.84,30,98,2.05,overcast clouds
358,vila velha,BR,-20.3297,-40.2925,300.12,83,36,6.71,scattered clouds
359,batemans bay,AU,-35.7167,150.1833,289.32,97,97,2.22,overcast clouds
360,oranjemund,NA,-28.55,16.4333,288.59,69,40,8.78,scattered clouds
361,fredericksburg,US,38.3032,-77.4605,289.6,56,0,4.63,clear sky
362,comodoro rivadavia,AR,-45.8667,-67.5,286.07,41,0,5.66,clear sky
363,guna,IN,24.65,77.3167,295.85,93,98,7.88,overcast clouds
364,guerrero negro,MX,27.9769,-114.0611,296.31,74,3,3.35,clear sky
365,sao filipe,CV,14.8961,-24.4956,299.98,78,11,5.24,light rain
366,pedernales,DO,18.0384,-71.744,302.64,67,44,2.64,scattered clouds
367,lakselv,NO,70.0513,24.9718,284.05,66,40,9.26,scattered clouds
368,talpa,MX,28.8257,-111.6257,303.89,51,11,1.26,few clouds
369,logrono,ES,42.4667,-2.45,295.87,60,20,0.51,few clouds
370,las palmas,ES,28.4204,-14.0131,298.59,65,20,9.26,few clouds
371,suntar,RU,62.1444,117.6319,275.82,98,100,3.92,overcast clouds
372,spilimbergo,IT,46.1125,12.8969,294.18,52,75,3.6,broken clouds
373,lagoa,PT,39.05,-27.9833,295.73,87,90,13.51,light rain
374,nerchinskiy zavod,RU,51.3088,119.61,279.63,56,99,1.97,overcast clouds
375,mglin,RU,53.0591,32.8475,283.8,83,100,2.34,overcast clouds
376,asau,RO,46.4333,26.4,283.86,79,100,0.34,light rain
377,agirish,RU,61.9247,63.0231,280.09,70,100,0.4,overcast clouds
378,pauini,BR,-7.7136,-66.9764,305.02,52,80,1.68,broken clouds
379,manacapuru,BR,-3.2997,-60.6206,306.1,46,12,0.84,few clouds
380,vestmannaeyjar,IS,63.4427,-20.2734,283.7,76,100,3.09,overcast clouds
381,hamilton,US,39.1834,-84.5333,288.6,68,0,2.57,clear sky
382,idlib,SY,35.9306,36.6339,296.68,49,0,7.04,clear sky
383,muros,ES,42.7762,-9.0603,296.53,69,66,6.94,broken clouds
384,poum,NC,-20.2333,164.0167,297.04,76,6,5.44,clear sky
385,jishou,CN,28.3167,109.7167,292.36,81,99,1.35,overcast clouds
386,rognan,NO,67.0953,15.3878,284.85,77,100,1.07,light rain
387,naze,JP,28.3667,129.4833,298.66,86,61,4.27,broken clouds
388,lata,PT,40.1629,-8.3327,298.1,34,53,4.9,broken clouds
389,kimbe,PG,-5.5502,150.1429,296.64,92,31,1.59,scattered clouds
390,troitskoye,RU,52.9821,84.6757,284.32,42,100,2.46,overcast clouds
391,port blair,IN,11.6667,92.75,300.06,78,36,4.02,scattered clouds
392,taruma,BR,-22.7467,-50.5772,293.1,34,7,2.98,clear sky
393,carutapera,BR,-1.195,-46.02,304.63,53,1,4.0,clear sky
394,aripuana,BR,-9.1667,-60.6333,306.4,45,97,2.03,overcast clouds
395,yomou,GN,7.5603,-9.2653,299.99,81,65,0.64,moderate rain
396,bathsheba,BB,13.2167,-59.5167,302.49,74,75,6.17,broken clouds
397,ukrayinka,UA,47.9167,35.35,288.2,47,95,3.98,overcast clouds
398,filingue,NE,14.3521,3.3168,311.41,24,6,2.27,clear sky
399,mikhaylovka,RU,50.06,43.2379,290.25,66,100,1.63,overcast clouds
400,monrovia,LR,6.3005,-10.7969,303.02,78,100,4.09,light rain
401,san andres,CO,12.5847,-81.7006,303.16,74,40,3.09,scattered clouds
402,olinda,BR,-8.0089,-34.8553,302.0,61,40,4.12,scattered clouds
403,izhma,RU,65.0083,53.9113,276.54,96,100,3.11,overcast clouds
404,korla,CN,41.7597,86.1469,296.86,19,43,1.11,scattered clouds
405,sainte-suzanne,RE,-20.9061,55.6089,297.27,92,75,6.69,light rain
406,dwarka,IN,22.2394,68.9678,300.72,71,100,5.27,overcast clouds
407,belyy yar,RU,53.6039,91.3903,283.09,68,62,0.0,broken clouds
408,sitka,US,57.0531,-135.33,286.09,76,100,10.8,moderate rain
409,banjar,ID,-8.19,114.9675,298.22,92,63,2.1,broken clouds
410,manjacaze,MZ,-24.7117,33.8828,300.91,51,0,4.5,clear sky
411,ahuimanu,US,21.4447,-157.8378,296.99,90,75,1.54,light rain
412,acapulco,MX,16.8634,-99.8901,299.05,89,40,2.06,scattered clouds
413,vila,PT,42.0304,-8.1588,293.54,54,99,3.4,overcast clouds
414,malanje,AO,-9.5402,16.341,301.67,37,73,1.87,broken clouds
415,dauphin,CA,51.1494,-100.0502,281.23,61,100,4.12,overcast clouds
416,usinsk,RU,65.9939,57.5281,275.3,73,34,2.31,scattered clouds
417,merauke,ID,-8.4667,140.3333,298.59,84,6,4.27,clear sky
418,gat,IL,31.61,34.7642,305.04,20,0,5.98,clear sky
419,negombo,LK,7.2083,79.8358,301.18,78,20,3.6,few clouds
420,canoa,DO,18.355,-71.1585,302.99,84,75,2.57,broken clouds
421,yerbogachen,RU,61.2767,108.0108,273.61,99,100,3.25,snow
422,bambanglipuro,ID,-7.95,110.2833,297.82,91,100,3.08,overcast clouds
423,sal rei,CV,16.1833,-22.9167,302.26,74,75,8.23,broken clouds
424,biabou,VC,13.2,-61.1333,301.15,83,40,3.6,scattered clouds
425,roquetas de mar,ES,36.7642,-2.6148,299.15,72,8,1.55,clear sky
426,dukat,RU,62.55,155.55,267.55,96,94,2.25,overcast clouds
427,nha trang,VN,12.25,109.1833,299.15,88,100,1.71,overcast clouds
428,half moon bay,US,37.4636,-122.4286,293.14,83,0,0.0,clear sky
429,kon tum,VN,14.35,108.0,294.22,96,100,0.8,overcast clouds
430,masallatah,LY,32.6167,14.0,296.58,67,84,7.04,broken clouds
431,waingapu,ID,-9.6567,120.2641,299.41,83,63,1.99,broken clouds
432,hervey bay,AU,-25.2986,152.8535,292.28,68,0,2.83,clear sky
433,borba,BR,-4.3878,-59.5939,310.23,30,44,2.36,scattered clouds
434,porto velho,BR,-8.7619,-63.9039,297.18,83,40,1.03,moderate rain
435,woodward,US,36.4337,-99.3904,288.72,88,100,3.09,overcast clouds
436,taos,US,36.4072,-105.5731,287.74,95,100,0.0,mist
437,hulan,CN,45.9833,126.6,285.21,93,100,6.36,light rain
438,lavrentiya,RU,65.5833,-171.0,278.96,85,100,8.4,overcast clouds
439,chokurdakh,RU,70.6333,147.9167,274.39,81,100,1.64,overcast clouds
440,verkhoyansk,RU,67.5447,133.385,272.11,78,100,1.24,overcast clouds
441,jinchang,CN,38.4953,102.1739,288.35,36,100,1.69,overcast clouds
442,meulaboh,ID,4.1363,96.1285,298.65,86,100,2.22,overcast clouds
443,avera,US,33.194,-82.5271,293.46,30,2,5.73,clear sky
444,goderich,CA,43.7501,-81.7165,285.88,58,19,1.54,few clouds
445,kavaratti,IN,10.5669,72.642,300.74,74,99,5.17,overcast clouds
446,chizhou,CN,30.6578,117.4831,292.6,44,100,4.27,overcast clouds
447,quatre cocos,MU,-20.2078,57.7625,296.21,80,12,8.05,light rain
448,kahului,US,20.8947,-156.47,298.06,68,0,1.54,clear sky
449,fuerte olimpo,PY,-21.0415,-57.8738,296.03,23,98,3.59,overcast clouds
450,flinders,AU,-34.5833,150.8552,290.58,90,94,3.13,light rain
451,ocos,GT,14.5094,-92.1933,300.25,78,53,2.59,broken clouds
452,anloga,GH,5.7947,0.8973,299.78,79,71,5.9,broken clouds
453,dvinskoy,RU,62.1535,45.1175,280.44,80,71,2.15,broken clouds
454,lakes entrance,AU,-37.8811,147.981,284.35,95,100,4.77,light rain
455,forbes,AU,-33.3833,148.0167,285.76,97,92,1.88,overcast clouds
456,umm lajj,SA,25.0213,37.2685,303.87,58,0,2.05,clear sky
457,pak thong chai,TH,14.7226,102.0251,296.38,97,100,1.17,heavy intensity rain
458,artyom,AZ,40.4723,50.333,301.23,74,36,6.15,scattered clouds
459,soe,ID,-9.8607,124.284,292.24,89,100,1.97,overcast clouds
460,takoradi,GH,4.8845,-1.7554,299.35,80,94,5.21,light rain
461,san patricio,US,28.017,-97.5169,302.07,58,0,2.86,clear sky
462,krasnoselkup,RU,65.7,82.4667,274.76,92,91,5.12,overcast clouds
463,broken hill,AU,-31.95,141.4333,285.79,83,22,5.69,few clouds
464,tabuk,PH,17.4189,121.4443,295.38,84,37,1.71,scattered clouds
465,curanilahue,CL,-37.4667,-73.35,288.74,58,38,2.0,scattered clouds
466,mountain home,US,43.133,-115.6912,278.86,70,0,2.57,clear sky
467,isilkul,RU,54.9109,71.2728,290.76,46,30,3.41,scattered clouds
468,nome,US,64.5011,-165.4064,280.19,87,100,4.12,overcast clouds
469,coihaique,CL,-45.5752,-72.0662,280.49,49,40,4.63,scattered clouds
470,dolores,AR,-36.3132,-57.6792,289.78,45,0,2.01,clear sky
471,hobyo,SO,5.3505,48.5268,298.48,80,5,8.5,clear sky
472,bronnoysund,NO,65.4625,12.1997,285.15,94,75,2.24,light rain
473,ucluelet,CA,48.9329,-125.5528,287.64,89,100,3.05,overcast clouds
474,mehriz,IR,31.5917,54.4318,304.43,15,46,2.78,scattered clouds
475,havoysund,NO,70.9963,24.6622,284.28,78,100,8.56,overcast clouds
476,galesong,ID,-5.3166,119.3661,299.16,78,26,2.87,scattered clouds
477,saryozek,KZ,44.3583,77.9753,291.77,30,2,1.46,clear sky
478,faya,SA,18.3851,42.4509,299.21,53,82,1.47,broken clouds
479,sisimiut,GL,66.9395,-53.6735,278.98,92,100,6.31,moderate rain
480,nizhnevartovsk,RU,60.9344,76.5531,278.72,56,0,2.0,clear sky
481,kuala terengganu,MY,5.3302,103.1408,300.12,89,40,2.24,scattered clouds
482,sur,OM,22.5667,59.5289,303.41,61,74,2.12,broken clouds
483,tilichiki,RU,60.4667,166.1,274.91,75,6,3.77,clear sky
484,kiunga,PG,-6.1219,141.2906,295.82,98,65,0.93,broken clouds
485,grand gaube,MU,-20.0064,57.6608,296.37,70,1,3.13,clear sky
486,pemangkat,ID,1.1667,108.9667,297.95,88,100,2.1,overcast clouds
487,salinas,US,36.6777,-121.6555,287.57,80,0,2.06,clear sky
488,portland,US,45.5234,-122.6762,285.73,90,20,1.54,few clouds
489,baker city,US,44.7749,-117.8344,284.62,100,100,0.0,fog
490,necochea,AR,-38.5473,-58.7368,287.72,55,6,2.53,clear sky
491,kurchum,KZ,48.5722,83.6542,292.76,34,0,3.23,clear sky
492,sabha,LY,27.0377,14.4283,313.29,6,6,5.75,clear sky
493,san ignacio,BZ,17.1561,-89.0714,298.23,94,75,2.06,broken clouds
494,ulaanbaatar,MN,47.9077,106.8832,281.22,53,0,1.0,clear sky
495,bontang,ID,0.1333,117.5,299.7,81,96,1.59,overcast clouds
496,ancud,CL,-41.8697,-73.8203,281.61,70,15,0.76,few clouds
497,harper,LR,4.375,-7.7169,298.81,83,97,4.13,moderate rain
498,mount pleasant,US,32.7941,-79.8626,294.82,50,0,6.69,clear sky
499,dabat,ET,12.9842,37.765,287.87,78,76,0.8,light rain
500,alamosa,US,37.4695,-105.87,280.14,100,0,0.0,clear sky
501,roma,US,43.2128,-75.4557,282.25,68,100,7.6,overcast clouds
502,methoni,GR,36.8197,21.7049,295.49,53,94,1.05,overcast clouds
503,malkangiri,IN,18.35,81.9,297.33,93,83,1.26,broken clouds
504,prado,BR,-17.3411,-39.2208,303.35,59,63,5.65,broken clouds
505,fort nelson,CA,58.8053,-122.7002,273.92,93,40,1.54,scattered clouds
506,ballarat,AU,-37.5662,143.8496,279.69,97,100,3.33,overcast clouds
507,torbay,CA,47.6666,-52.7314,293.8,85,75,5.14,broken clouds
508,haines junction,CA,60.7522,-137.5108,274.12,86,100,0.51,overcast clouds
509,port maria,JM,18.3685,-76.8895,305.4,80,17,1.68,few clouds
510,morro bay,US,35.3658,-120.8499,294.45,54,0,2.35,clear sky
511,sergeyevka,KZ,53.88,67.4158,293.9,35,97,1.68,overcast clouds
512,arona,ES,28.0996,-16.681,297.54,72,20,10.29,few clouds
513,raudeberg,NO,61.9875,5.1352,286.52,29,36,4.91,scattered clouds
514,les cayes,HT,18.2,-73.75,304.69,57,51,1.97,broken clouds
515,prince george,CA,53.9166,-122.753,284.05,88,75,0.89,broken clouds
516,bhuj,IN,23.2667,69.6667,300.04,71,38,6.25,scattered clouds
517,rosarito,MX,32.3333,-117.0333,294.4,63,27,2.2,scattered clouds
518,sistranda,NO,63.7256,8.834,285.13,83,100,4.21,overcast clouds
519,dingle,PH,10.9995,122.6711,297.3,91,100,1.43,overcast clouds
520,chernyshevskiy,RU,63.0128,112.4714,272.63,97,100,4.86,light snow
521,basco,PH,20.4487,121.9702,300.51,77,46,10.51,scattered clouds
522,tabou,CI,4.423,-7.3528,299.08,81,96,4.07,light rain
523,kihei,US,20.785,-156.4656,298.06,81,0,1.54,clear sky
524,orocue,CO,4.7912,-71.3354,302.91,66,99,1.63,overcast clouds
525,maneadero,MX,31.7167,-116.5667,297.68,56,22,1.29,few clouds
526,adrar,MR,20.5022,-10.0711,311.31,21,19,4.52,few clouds
527,rantauprapat,ID,2.1,99.8333,296.33,97,58,0.87,broken clouds
528,serov,RU,59.6033,60.5787,281.81,97,100,2.66,overcast clouds
529,mujiayingzi,CN,42.1167,118.7833,282.39,28,0,3.24,clear sky
530,byumba,RW,-1.5763,30.0675,295.62,68,99,0.38,overcast clouds
531,launceston,AU,-41.45,147.1667,283.04,86,100,8.23,overcast clouds
532,wukari,NG,7.85,9.7833,300.3,75,99,1.81,overcast clouds
533,spasskoye,RU,44.6108,132.7969,285.19,94,86,2.18,overcast clouds
534,caravelas,BR,-17.7125,-39.2481,305.09,50,17,5.16,few clouds
535,kenora,CA,49.8167,-94.4337,282.69,87,100,4.12,overcast clouds
536,san cristobal,VE,7.7669,-72.225,297.25,52,96,1.99,overcast clouds
537,suoyarvi,RU,62.0833,32.35,282.23,82,91,1.98,overcast clouds
538,diamond harbour,IN,22.1917,88.1847,299.79,87,15,3.36,few clouds
539,ilebo,CD,-4.3167,20.5833,305.95,43,100,0.66,overcast clouds
540,bunia,CD,1.5667,30.25,295.37,80,100,0.48,light rain
541,gilbues,BR,-9.8317,-45.3439,312.05,20,13,1.4,few clouds
542,mizan teferi,ET,6.9833,35.5833,290.97,97,100,0.7,light rain
543,marsa matruh,EG,31.3525,27.2453,301.26,51,0,6.17,clear sky
544,luangwa,ZM,-15.6167,30.4167,307.16,20,2,4.62,clear sky
545,cabiraoan,PH,18.3238,122.086,298.54,87,51,2.02,light rain
546,turukhansk,RU,65.8167,87.9833,273.35,96,85,3.16,overcast clouds
547,carberry,CA,49.8689,-99.3602,283.28,84,100,4.66,overcast clouds
548,ursulo galvan,MX,22.7333,-98.3,298.34,73,0,1.67,clear sky
549,kinablangan,PH,7.6947,126.5503,299.43,84,100,1.81,overcast clouds
550,paraiso,CR,9.8383,-83.8656,294.75,100,90,0.87,overcast clouds
551,mindelo,CV,16.8901,-24.9804,302.9,62,40,11.83,scattered clouds
552,prince rupert,CA,54.3161,-130.3201,284.98,86,100,11.83,light rain
553,abrau-dyurso,RU,44.69,37.59,290.85,59,99,2.99,overcast clouds
554,san miguel,SV,13.4833,-88.1833,298.86,100,20,0.0,few clouds
555,mayo,US,38.8876,-76.5119,289.12,55,20,5.66,few clouds
556,kalianget,ID,-7.05,113.9333,301.17,76,54,5.04,broken clouds
557,quilali,NI,13.567,-86.026,298.62,84,98,0.27,overcast clouds
558,santiago de cao,PE,-7.9589,-79.2392,288.22,88,100,4.63,mist
559,killybegs,IE,54.6333,-8.45,287.99,64,97,5.69,overcast clouds
560,rozivka,UA,46.9385,35.7724,289.16,47,99,1.69,overcast clouds
561,fort william,GB,56.8165,-5.1121,287.76,72,70,2.79,light rain
562,alice town,BS,25.7167,-79.3,301.97,66,1,3.79,clear sky
563,luba,GQ,3.4568,8.5547,302.09,84,71,1.2,light rain
564,macas,EC,-2.3167,-78.1167,292.01,100,75,4.63,light rain
565,taree,AU,-31.9,152.4667,289.88,98,64,1.27,broken clouds
566,neiafu,TO,-18.65,-173.9833,298.53,83,40,6.17,scattered clouds
567,mackay,AU,-21.15,149.2,292.42,92,3,1.66,clear sky
568,nachod,CZ,50.4167,16.1629,288.54,49,29,1.54,scattered clouds
569,turayf,SA,31.6725,38.6637,304.29,33,0,4.12,clear sky
570,lasa,IT,46.6166,10.7002,290.64,52,100,1.05,overcast clouds
571,diffa,NE,13.3154,12.6113,310.31,23,100,2.27,overcast clouds
572,san borja,BO,-14.8167,-66.85,294.67,49,100,2.0,overcast clouds
573,kysyl-syr,RU,63.8986,122.7617,272.57,75,98,5.48,overcast clouds
574,rio gallegos,AR,-51.6226,-69.2181,282.18,46,0,1.54,clear sky
575,murray,US,40.6669,-111.888,289.12,62,0,3.09,clear sky
576,gamba,GA,-2.65,10.0,298.55,81,100,4.77,light rain
577,aitape,PG,-3.1374,142.3475,298.77,88,99,0.73,light rain
578,shebunino,RU,46.4339,141.8603,288.67,95,100,7.68,moderate rain
579,sao gabriel da cachoeira,BR,-0.1303,-67.0892,307.36,46,45,0.96,scattered clouds
580,lipari,IT,38.4674,14.954,296.66,50,0,3.23,clear sky
581,chapais,CA,49.7834,-74.8492,276.03,60,98,4.72,overcast clouds
582,mounana,GA,-1.4085,13.1586,303.1,80,97,1.06,moderate rain
583,luanda,AO,-8.8368,13.2343,296.99,77,9,7.18,clear sky
584,talaya,RU,61.3833,152.75,266.04,90,16,0.77,few clouds
585,lubango,AO,-14.9172,13.4925,302.06,14,9,2.48,clear sky
586,gorbehaza,HU,47.8333,21.2333,289.25,53,100,2.55,overcast clouds
587,bay city,US,43.5945,-83.8889,285.96,66,0,2.06,clear sky
588,victoria point,AU,-27.5833,153.3,292.54,89,0,1.79,clear sky
589,mahibadhoo,MV,3.7833,72.9667,301.72,71,19,4.23,few clouds
590,fortuna,US,40.5982,-124.1573,287.0,91,52,1.37,broken clouds
591,kota kinabalu,MY,5.9749,116.0724,300.14,83,20,2.24,few clouds
592,tamandare,BR,-8.7597,-35.1047,300.72,67,54,4.77,broken clouds
593,severo-yeniseyskiy,RU,60.3725,93.0408,273.72,92,100,3.37,overcast clouds
594,yekaterinoslavka,RU,50.3734,129.1139,284.51,93,100,1.24,overcast clouds
595,ketchikan,US,55.3422,-131.6461,284.41,87,100,6.69,light rain
596,constitucion,CL,-35.3333,-72.4167,287.5,70,100,5.42,overcast clouds
597,lukulu,ZM,-14.3707,23.242,309.81,11,9,3.25,clear sky
598,salmas,IR,38.1973,44.7653,301.89,17,0,3.56,clear sky
599,totness,SR,5.8833,-56.3167,303.85,62,2,2.85,clear sky
600,kieta,PG,-6.2167,155.6333,299.22,84,19,1.63,light rain
601,henties bay,NA,-22.116,14.2845,288.5,72,0,5.62,clear sky
602,estevan,CA,49.1334,-102.9842,282.34,87,100,2.43,overcast clouds
603,yar-sale,RU,66.8333,70.8333,275.1,95,97,4.57,overcast clouds
604,almeirim,BR,-1.5233,-52.5817,307.77,37,2,1.95,clear sky
605,seydi,TM,39.4816,62.9137,300.38,10,0,4.21,clear sky
606,bardiyah,LY,31.7561,25.0865,298.35,68,1,8.95,clear sky
607,mataram,ID,-8.5833,116.1167,300.6,89,91,3.61,overcast clouds
608,izhmorskiy,RU,56.194,86.6414,279.55,58,45,3.45,scattered clouds
609,sohag,EG,26.557,31.6948,313.31,14,0,5.16,clear sky
610,price,US,39.5994,-110.8107,282.74,66,0,0.0,clear sky
611,itarema,BR,-2.9248,-39.9167,304.56,53,66,6.21,broken clouds
612,mandalgovi,MN,45.7625,106.2708,285.28,26,11,3.71,few clouds
613,urumqi,CN,43.801,87.6005,293.68,21,0,3.0,clear sky
614,tete,MZ,-16.1564,33.5867,310.2,19,0,6.17,haze
615,talagang,PK,32.9297,72.4158,304.26,43,15,3.47,few clouds
616,rio grande,BR,-32.035,-52.0986,289.21,58,4,7.91,clear sky
617,saint-pierre,RE,-21.3393,55.4781,296.97,69,100,7.2,overcast clouds
618,klyuchevskiy,RU,53.5317,119.4519,279.2,88,100,1.55,overcast clouds
619,nioro,GM,13.35,-15.75,303.78,68,68,4.64,light rain
620,bandarbeyla,SO,9.4942,50.8122,299.17,82,24,10.56,few clouds
621,mendi,PG,-6.1761,143.6513,284.63,98,100,0.91,overcast clouds
622,sechura,PE,-5.5569,-80.8222,294.46,62,42,3.77,scattered clouds
623,la paz,BO,-16.5,-68.15,286.14,50,75,2.06,broken clouds
624,nanjangud,IN,12.1197,76.6828,297.73,83,4,4.71,clear sky
625,ishinomaki,JP,38.4167,141.3,295.81,98,100,5.9,moderate rain
626,akyab,MM,20.15,92.9,301.16,79,100,1.71,overcast clouds
627,businga,CD,3.3333,20.8833,295.39,98,100,1.4,heavy intensity rain
628,erzin,TR,36.9559,36.2,295.74,69,3,2.51,clear sky
629,vinh,VN,18.6667,105.6667,298.04,90,100,3.55,overcast clouds
630,diban,SY,35.0365,40.5167,303.45,24,0,2.01,clear sky
631,san quintin,MX,30.4833,-115.95,295.37,76,47,2.8,scattered clouds
632,port keats,AU,-14.25,129.55,300.04,83,80,2.34,broken clouds
633,viedma,AR,-40.8135,-62.9967,285.44,56,100,4.15,overcast clouds
634,ixtapa,MX,20.7,-105.2,301.05,89,40,0.89,scattered clouds
635,havre-saint-pierre,CA,50.2334,-63.5986,285.35,94,100,3.6,overcast clouds
636,waipawa,NZ,-41.4122,175.5153,284.27,99,100,1.38,overcast clouds
637,urengoy,RU,65.9667,78.3667,275.41,85,94,4.52,overcast clouds
638,princeton,US,25.5384,-80.4089,304.83,68,0,3.09,clear sky
639,loandjili,CG,-4.7561,11.8578,298.64,79,77,5.13,broken clouds
640,kismayo,SO,-0.3582,42.5454,298.23,78,28,6.11,scattered clouds
641,nadym,RU,65.5333,72.5167,276.48,71,100,3.31,overcast clouds
642,nouadhibou,MR,20.931,-17.0347,303.14,66,20,3.6,few clouds
643,takaka,NZ,-40.85,172.8,285.13,91,78,1.21,broken clouds
644,rize,TR,40.9044,40.8949,279.87,97,100,0.68,overcast clouds
645,vestmanna,FO,62.1564,-7.1664,283.66,87,75,6.17,broken clouds
646,najran,SA,17.4924,44.1277,306.51,14,46,7.82,scattered clouds
647,noyabrsk,RU,63.1994,75.4507,277.14,65,100,5.75,overcast clouds
648,rabo de peixe,PT,37.8,-25.5833,295.88,88,40,5.66,light rain
649,campbell river,CA,50.0163,-125.2446,288.96,100,100,2.06,overcast clouds
650,saint-augustin,CA,51.226,-58.6502,289.52,93,100,11.1,overcast clouds
651,rudbar,AF,30.15,62.6,304.32,9,0,5.87,clear sky
652,tadine,NC,-21.55,167.8833,295.48,81,95,3.73,overcast clouds
653,taybad,IR,34.74,60.7756,300.09,10,0,4.82,clear sky
654,rodino,RU,52.5,80.25,287.94,26,61,3.17,broken clouds
655,morgan city,US,29.6994,-91.2068,302.59,66,7,2.49,clear sky
656,igrim,RU,63.1906,64.4162,280.43,64,100,1.92,overcast clouds
657,wajima,JP,37.4,136.9,295.59,95,100,3.71,overcast clouds
658,marau,BR,-28.4492,-52.2,285.12,53,38,4.48,scattered clouds
659,derzhavinsk,KZ,51.1,66.3167,296.94,31,7,4.37,clear sky
660,belleville,CA,44.1788,-77.3705,282.59,58,75,6.69,broken clouds
661,kattivakkam,IN,13.2167,80.3167,305.2,71,37,3.9,scattered clouds
662,buala,SB,-8.145,159.5921,299.78,85,23,2.51,light rain
663,grants,US,35.1473,-107.8514,284.28,100,40,1.54,mist
664,pundaguitan,PH,6.3711,126.1689,302.02,76,100,2.56,overcast clouds
665,brownsville,US,25.9018,-97.4975,301.99,88,75,3.09,mist
666,alto araguaia,BR,-17.3147,-53.2153,299.56,38,89,3.35,overcast clouds
667,chake chake,TZ,-5.2459,39.7666,298.51,72,31,3.99,scattered clouds
668,phangnga,TH,8.4509,98.5298,298.17,91,94,1.36,overcast clouds
669,panama city,PA,8.9936,-79.5197,303.36,73,40,2.06,scattered clouds
670,blagoyevo,RU,63.3667,47.9167,279.09,78,22,2.14,few clouds
671,lucea,JM,18.451,-78.1736,303.63,70,0,2.09,clear sky
672,morristown,US,36.214,-83.2949,289.54,57,0,4.12,clear sky
673,ozinki,RU,51.1786,49.6769,297.77,23,100,7.89,overcast clouds
674,sarapulka,RU,56.8678,61.0552,291.05,51,99,2.01,overcast clouds
675,iralaya,HN,15.0,-83.2333,301.07,81,47,3.29,scattered clouds
676,san buenaventura,MX,27.0833,-101.5333,299.53,50,0,0.0,clear sky
677,lincoln,US,40.8,-96.667,286.64,83,100,4.63,overcast clouds
678,yaan,NG,7.3833,8.5667,298.41,85,100,1.23,overcast clouds
679,helong,CN,42.5397,128.9972,280.08,93,100,8.53,overcast clouds
680,zamosc,PL,50.7231,23.252,284.78,68,93,3.22,overcast clouds
681,oktyabrskoye,RU,43.0645,44.7417,291.23,77,75,2.0,broken clouds
